EmployeeID,FirstName,LastName,Gender,Age,Department,JobRole,Education,MaritalStatus,Salary,Experience,JoiningDate,PerformanceRating,Attrition,Overtime,WorkMode,State,Manager,AgeGroup,SalaryBand,ExperienceLevel,Tenure,JoiningYear
EMP00145,Pooja,Nair,Male,34,Finance,Financial Analyst,Diploma,Married,807065,5,2018-03-28,3,No,No,Remote,Maharashtra,S. Reddy,31-40,High,Junior,8.3,2018
EMP00146,Varun,Das,Male,32,Sales,Sales Executive,Bachelor,Married,793288,8,2017-01-27,2,No,No,Hybrid,Delhi,N. Gupta,31-40,Medium,Mid-Level,9.4,2017
EMP00147,Sneha,Nair,Male,26,Marketing,Marketing Executive,Master,Single,597015,2,2022-06-20,3,No,No,Remote,Andhra Pradesh,K. Singh,21-30,Medium,Fresher,4,2022
EMP00148,Pooja,Rao,Female,43,Sales,Sales Executive,MBA,Married,1186987,19,2023-07-16,3,No,No,Hybrid,Maharashtra,P. Rao,41-50,High,Senior,3,2023
EMP00149,Sai,Sharma,Female,41,Sales,Sales Executive,Diploma,Married,1021624,15,2019-12-18,4,Yes,Yes,Office,Telangana,A. Sharma,41-50,High,Senior,6.6,2019
EMP00150,Pooja,Patel,Female,42,IT,System Admin,Master,Single,1315444,18,2026-01-01,4,No,Yes,Remote,Maharashtra,P. Rao,41-50,Very High,Senior,0.5,2026
EMP00151,Aditya,Das,Male,37,IT,Software Engineer,Bachelor,Single,1189742,16,2020-03-10,2,No,No,Remote,Tamil Nadu,A. Sharma,31-40,High,Senior,6.3,2020
EMP00152,Varun,Kumar,Male,36,HR,HR Manager,Diploma,Single,945866,15,2021-02-28,5,No,Yes,Office,Andhra Pradesh,N. Gupta,31-40,High,Senior,5.4,2021
EMP00153,Aditya,Singh,Female,36,IT,Senior Developer,Diploma,Divorced,899003,6,2023-11-26,4,No,No,Office,Delhi,S. Reddy,31-40,High,Mid-Level,2.6,2023
EMP00154,Aarav,Das,Male,41,Finance,Accountant,Bachelor,Married,1282255,20,2016-04-04,5,No,No,Hybrid,Delhi,A. Sharma,41-50,Very High,Senior,10.3,2016
EMP00155,Priya,Sharma,Male,37,Marketing,Marketing Executive,MBA,Divorced,1040115,16,2025-08-31,3,No,No,Remote,Delhi,R. Mehta,31-40,High,Senior,0.8,2025
EMP00156,Aditya,Kumar,Male,24,IT,QA Engineer,Master,Divorced,696943,0,2023-12-07,3,No,No,Hybrid,Delhi,N. Gupta,21-30,Medium,Fresher,2.6,2023
EMP00157,Aisha,Joshi,Female,26,Finance,Financial Analyst,MBA,Single,775639,4,2016-09-14,4,No,Yes,Remote,Karnataka,P. Rao,21-30,Medium,Junior,9.8,2016
EMP00158,Aditya,Mishra,Female,40,Sales,Sales Executive,Master,Divorced,904207,11,2023-07-11,5,No,Yes,Office,Andhra Pradesh,A. Sharma,31-40,High,Senior,3,2023
EMP00159,Pooja,Singh,Female,43,IT,System Admin,Bachelor,Single,1371068,20,2021-11-30,4,Yes,No,Office,Telangana,P. Rao,41-50,Very High,Senior,4.6,2021
EMP00160,Rohit,Sharma,Female,24,Sales,Sales Manager,Diploma,Married,586746,3,2022-04-11,4,No,No,Office,Delhi,N. Gupta,21-30,Medium,Junior,4.2,2022
EMP00161,Rahul,Gupta,Female,35,IT,Senior Developer,Diploma,Married,1058198,12,2016-06-02,4,No,Yes,Hybrid,Kerala,R. Mehta,31-40,High,Senior,10.1,2016
EMP00162,Rohit,Singh,Female,35,Finance,Financial Analyst,MBA,Married,892831,7,2015-02-25,3,Yes,No,Hybrid,Tamil Nadu,K. Singh,31-40,High,Mid-Level,11.4,2015
EMP00163,Aisha,Kumar,Female,35,Marketing,Marketing Executive,Master,Married,844064,9,2023-12-07,3,Yes,No,Hybrid,Karnataka,P. Rao,31-40,High,Mid-Level,2.6,2023
EMP00164,Kiran,Naidu,Female,42,Finance,Accountant,Bachelor,Married,1277624,18,2025-05-09,3,No,No,Remote,Tamil Nadu,S. Reddy,41-50,Very High,Senior,1.2,2025
EMP00165,Nikhil,Gupta,Female,32,Operations,Operations Manager,Bachelor,Married,755203,7,2025-09-30,5,Yes,No,Remote,Kerala,N. Gupta,31-40,Medium,Mid-Level,0.8,2025
EMP00166,Aisha,Mishra,Female,27,Marketing,Marketing Executive,Bachelor,Single,601531,3,2023-12-18,3,Yes,No,Office,Karnataka,S. Reddy,21-30,Medium,Junior,2.5,2023
EMP00167,Sai,Singh,Male,40,Marketing,Marketing Executive,Diploma,Single,991266,14,2026-03-23,5,No,No,Hybrid,Tamil Nadu,R. Mehta,31-40,High,Senior,0.3,2026
EMP00168,Kavya,Reddy,Female,36,HR,HR Executive,Diploma,Married,849966,11,2022-10-24,5,No,No,Office,Karnataka,R. Mehta,31-40,High,Senior,3.7,2022
EMP00169,Varun,Patel,Female,26,Operations,Operations Executive,Diploma,Married,504334,0,2018-11-30,3,No,No,Office,Kerala,P. Rao,21-30,Medium,Fresher,7.6,2018
EMP00170,Nikhil,Gupta,Female,32,Operations,Operations Executive,Bachelor,Divorced,716849,5,2025-01-30,2,No,No,Office,Telangana,A. Sharma,31-40,Medium,Junior,1.4,2025
EMP00171,Priya,Kapoor,Female,40,Operations,Operations Executive,MBA,Divorced,1190371,18,2017-07-22,3,No,No,Hybrid,Maharashtra,P. Rao,31-40,High,Senior,9,2017
EMP00172,Ishita,Joshi,Male,37,Marketing,Marketing Executive,Master,Married,895012,11,2021-09-02,3,No,No,Office,Telangana,A. Sharma,31-40,High,Senior,4.8,2021
EMP00173,Suresh,Patel,Female,34,HR,HR Executive,Master,Divorced,871954,11,2023-08-10,5,Yes,No,Office,Tamil Nadu,A. Sharma,31-40,High,Senior,2.9,2023
EMP00174,Rohit,Rao,Female,38,IT,Senior Developer,Diploma,Divorced,977026,10,2019-05-18,4,No,No,Hybrid,Tamil Nadu,K. Singh,31-40,High,Mid-Level,7.1,2019
EMP00175,Priya,Verma,Female,27,Sales,Sales Manager,Master,Married,719107,5,2015-09-25,2,No,No,Remote,Delhi,P. Rao,21-30,Medium,Junior,10.8,2015
EMP00176,Varun,Verma,Female,40,Marketing,Marketing Executive,Bachelor,Divorced,1115112,18,2024-11-24,4,No,No,Remote,Kerala,S. Reddy,31-40,High,Senior,1.6,2024
EMP00177,Kiran,Mishra,Female,39,Finance,Accountant,Diploma,Single,1105688,14,2020-04-25,2,No,No,Remote,Telangana,S. Reddy,31-40,High,Senior,6.2,2020
EMP00178,Sneha,Joshi,Female,44,IT,Software Engineer,Bachelor,Single,1319767,18,2021-07-25,4,Yes,No,Hybrid,Andhra Pradesh,A. Sharma,41-50,Very High,Senior,4.9,2021
EMP00179,Kavya,Patel,Female,28,Operations,Operations Executive,Diploma,Married,649168,4,2023-10-23,4,No,No,Hybrid,Andhra Pradesh,K. Singh,21-30,Medium,Junior,2.7,2023
EMP00180,Aditya,Das,Female,41,HR,HR Manager,MBA,Single,1028374,16,2015-01-21,5,No,No,Remote,Tamil Nadu,S. Reddy,41-50,High,Senior,11.5,2015
EMP00181,Aisha,Nair,Male,40,Sales,Sales Executive,Bachelor,Single,1037318,15,2025-11-19,4,No,Yes,Remote,Kerala,P. Rao,31-40,High,Senior,0.6,2025
EMP00182,Sneha,Patel,Female,33,HR,HR Executive,Bachelor,Divorced,654836,5,2017-12-16,2,No,No,Hybrid,Karnataka,R. Mehta,31-40,Medium,Junior,8.6,2017
EMP00183,Aarav,Verma,Female,28,Finance,Accountant,Bachelor,Single,645043,1,2017-02-18,3,Yes,No,Remote,Telangana,N. Gupta,21-30,Medium,Fresher,9.4,2017
EMP00184,Kavya,Reddy,Male,21,Operations,Operations Manager,Diploma,Single,535032,0,2017-12-18,2,No,No,Remote,Kerala,R. Mehta,21-30,Medium,Fresher,8.6,2017
EMP00185,Sai,Reddy,Male,36,HR,HR Manager,Master,Married,822973,11,2017-12-26,5,No,No,Hybrid,Delhi,S. Reddy,31-40,High,Senior,8.5,2017
EMP00186,Nikhil,Das,Female,43,Operations,Operations Executive,MBA,Married,1002984,13,2017-10-05,3,Yes,Yes,Hybrid,Kerala,S. Reddy,41-50,High,Senior,8.8,2017
EMP00187,Kiran,Rao,Male,42,IT,QA Engineer,Diploma,Married,1352527,20,2021-10-07,4,No,No,Remote,Andhra Pradesh,S. Reddy,41-50,Very High,Senior,4.7,2021
EMP00188,Aisha,Patel,Female,27,Sales,Sales Manager,Diploma,Married,640481,3,2023-02-06,2,No,No,Remote,Delhi,S. Reddy,21-30,Medium,Junior,3.4,2023
EMP00189,Rohit,Rao,Female,30,Sales,Sales Executive,Diploma,Married,478851,0,2016-05-10,2,Yes,Yes,Remote,Tamil Nadu,R. Mehta,21-30,Low,Fresher,10.2,2016
EMP00190,Varun,Singh,Female,30,Operations,Operations Executive,Bachelor,Married,810620,8,2018-06-26,2,No,No,Remote,Tamil Nadu,K. Singh,21-30,High,Mid-Level,8,2018
EMP00191,Rahul,Reddy,Male,29,IT,Software Engineer,Master,Divorced,921948,7,2021-12-08,2,No,No,Office,Telangana,P. Rao,21-30,High,Mid-Level,4.6,2021
EMP00192,Aisha,Mishra,Female,31,Finance,Financial Analyst,MBA,Divorced,761637,5,2015-08-29,4,Yes,No,Office,Karnataka,K. Singh,31-40,Medium,Junior,10.9,2015
EMP00193,Neha,Patel,Female,43,Marketing,Marketing Executive,Bachelor,Divorced,1041949,15,2018-09-29,4,No,Yes,Remote,Delhi,R. Mehta,41-50,High,Senior,7.8,2018
EMP00194,Rahul,Nair,Male,22,IT,Software Engineer,Diploma,Single,687053,1,2018-05-14,2,No,No,Hybrid,Telangana,P. Rao,21-30,Medium,Fresher,8.1,2018
EMP00195,Rahul,Verma,Male,30,Operations,Operations Manager,Diploma,Single,844912,8,2016-03-07,4,No,Yes,Hybrid,Kerala,A. Sharma,21-30,High,Mid-Level,10.3,2016
EMP00196,Ishita,Verma,Female,31,Finance,Financial Analyst,MBA,Divorced,699866,2,2021-10-25,2,No,No,Hybrid,Kerala,S. Reddy,31-40,Medium,Fresher,4.7,2021
EMP00197,Aisha,Sharma,Female,25,Operations,Operations Executive,MBA,Single,683744,4,2015-03-20,2,No,Yes,Office,Maharashtra,S. Reddy,21-30,Medium,Junior,11.3,2015
EMP00198,Neha,Naidu,Male,24,Sales,Sales Manager,Bachelor,Divorced,541677,1,2024-04-06,2,Yes,Yes,Office,Delhi,P. Rao,21-30,Medium,Fresher,2.2,2024
EMP00199,Aisha,Singh,Female,36,HR,HR Executive,MBA,Single,906034,13,2023-10-25,4,No,Yes,Office,Telangana,S. Reddy,31-40,High,Senior,2.7,2023
EMP00200,Kiran,Naidu,Female,26,Marketing,Marketing Executive,Diploma,Married,611544,4,2023-01-14,5,No,No,Office,Andhra Pradesh,S. Reddy,21-30,Medium,Junior,3.5,2023
EMP00201,Rohit,Rao,Male,40,Operations,Operations Manager,MBA,Married,1183183,19,2022-12-24,4,No,Yes,Office,Andhra Pradesh,P. Rao,31-40,High,Senior,3.5,2022
EMP00202,Sai,Verma,Female,31,Sales,Sales Executive,MBA,Divorced,588357,3,2019-12-26,3,Yes,Yes,Remote,Delhi,R. Mehta,31-40,Medium,Junior,6.5,2019
EMP00203,Aditya,Nair,Female,23,Marketing,Digital Marketer,Bachelor,Single,528450,2,2017-11-21,3,No,No,Hybrid,Andhra Pradesh,S. Reddy,21-30,Medium,Fresher,8.6,2017
EMP00204,Rahul,Kumar,Female,40,Marketing,Digital Marketer,Diploma,Single,873864,12,2019-10-25,5,Yes,No,Office,Maharashtra,N. Gupta,31-40,High,Senior,6.7,2019
EMP00205,Priya,Gupta,Male,45,Marketing,Marketing Executive,Diploma,Single,1215390,20,2016-12-19,5,No,No,Remote,Kerala,N. Gupta,41-50,Very High,Senior,9.5,2016
EMP00206,Rohit,Kumar,Male,38,IT,Software Engineer,Bachelor,Married,1102873,12,2022-03-19,5,No,Yes,Remote,Telangana,R. Mehta,31-40,High,Senior,4.3,2022
EMP00207,Priya,Rao,Male,44,Finance,Accountant,Master,Divorced,1141849,15,2020-05-29,3,Yes,No,Hybrid,Karnataka,S. Reddy,41-50,High,Senior,6.1,2020
EMP00208,Nikhil,Verma,Female,44,IT,Senior Developer,MBA,Single,1297026,18,2018-03-10,2,No,No,Hybrid,Andhra Pradesh,R. Mehta,41-50,Very High,Senior,8.3,2018
EMP00209,Sai,Singh,Male,43,HR,HR Executive,MBA,Single,1087612,19,2019-07-09,5,No,Yes,Office,Telangana,N. Gupta,41-50,High,Senior,7,2019
EMP00210,Nikhil,Reddy,Female,32,Operations,Operations Executive,MBA,Married,642826,3,2023-11-15,2,No,No,Office,Telangana,K. Singh,31-40,Medium,Junior,2.6,2023
EMP00211,Rohit,Kumar,Female,46,Sales,Sales Manager,Master,Single,1192833,20,2018-12-07,4,No,Yes,Remote,Andhra Pradesh,K. Singh,41-50,High,Senior,7.6,2018
EMP00212,Nikhil,Reddy,Female,39,Marketing,Digital Marketer,Master,Married,1103865,18,2019-12-15,4,No,No,Remote,Andhra Pradesh,S. Reddy,31-40,High,Senior,6.6,2019
EMP00213,Neha,Kumar,Male,27,Finance,Financial Analyst,Bachelor,Single,789007,5,2016-07-09,5,Yes,Yes,Hybrid,Tamil Nadu,K. Singh,21-30,Medium,Junior,10,2016
EMP00214,Nikhil,Kapoor,Male,41,Sales,Sales Executive,Master,Married,974638,13,2025-10-02,4,Yes,No,Office,Kerala,R. Mehta,41-50,High,Senior,0.8,2025
EMP00215,Aditya,Rao,Male,35,Finance,Accountant,MBA,Divorced,933726,10,2018-08-11,2,No,Yes,Remote,Tamil Nadu,K. Singh,31-40,High,Mid-Level,7.9,2018
EMP00216,Kiran,Gupta,Female,43,HR,HR Manager,MBA,Married,1199602,20,2019-08-11,5,Yes,Yes,Office,Andhra Pradesh,R. Mehta,41-50,High,Senior,6.9,2019
EMP00217,Kiran,Reddy,Male,25,Sales,Sales Manager,Master,Single,657294,4,2025-10-09,2,No,No,Remote,Karnataka,R. Mehta,21-30,Medium,Junior,0.7,2025
EMP00218,Rahul,Singh,Female,36,Sales,Sales Executive,MBA,Single,846727,9,2023-09-10,5,No,No,Hybrid,Andhra Pradesh,A. Sharma,31-40,High,Mid-Level,2.8,2023
EMP00219,Aditya,Kapoor,Female,32,Sales,Sales Manager,Diploma,Divorced,785200,8,2017-03-03,2,No,Yes,Office,Maharashtra,R. Mehta,31-40,Medium,Mid-Level,9.3,2017
EMP00220,Meera,Joshi,Male,45,Sales,Sales Manager,Bachelor,Married,1140066,17,2015-10-12,3,Yes,No,Office,Telangana,S. Reddy,41-50,High,Senior,10.7,2015
EMP00221,Ishita,Kumar,Female,28,IT,Senior Developer,Bachelor,Single,665271,1,2018-04-26,5,No,Yes,Hybrid,Maharashtra,P. Rao,21-30,Medium,Fresher,8.2,2018
EMP00222,Arjun,Gupta,Male,37,Marketing,Digital Marketer,Master,Divorced,790051,8,2024-05-30,2,No,No,Remote,Maharashtra,R. Mehta,31-40,Medium,Mid-Level,2.1,2024
EMP00223,Vivaan,Patel,Female,38,HR,HR Executive,Diploma,Single,780071,9,2025-08-11,5,No,Yes,Remote,Maharashtra,K. Singh,31-40,Medium,Mid-Level,0.9,2025
EMP00224,Neha,Sharma,Female,28,Operations,Operations Manager,MBA,Married,568449,1,2021-01-09,3,No,Yes,Hybrid,Kerala,P. Rao,21-30,Medium,Fresher,5.5,2021
EMP00225,Ishita,Kapoor,Male,30,Operations,Operations Executive,Master,Married,774384,7,2024-05-07,5,No,No,Office,Kerala,P. Rao,21-30,Medium,Mid-Level,2.2,2024
EMP00226,Sai,Mishra,Male,42,Operations,Operations Manager,Master,Single,1057367,16,2024-01-18,3,No,Yes,Office,Kerala,R. Mehta,41-50,High,Senior,2.5,2024
EMP00227,Rohit,Kapoor,Male,35,IT,Software Engineer,Bachelor,Single,1157235,14,2026-04-30,3,No,Yes,Hybrid,Tamil Nadu,N. Gupta,31-40,High,Senior,0.2,2026
EMP00228,Aditya,Kumar,Male,45,Sales,Sales Executive,Diploma,Single,1067264,15,2020-10-19,4,No,Yes,Office,Kerala,N. Gupta,41-50,High,Senior,5.7,2020
EMP00229,Kavya,Nair,Male,44,IT,Senior Developer,Master,Divorced,1347096,20,2015-03-14,4,No,No,Office,Telangana,A. Sharma,41-50,Very High,Senior,11.3,2015
EMP00230,Pooja,Kumar,Female,45,Marketing,Digital Marketer,Bachelor,Single,1205549,20,2019-11-23,5,No,No,Remote,Delhi,A. Sharma,41-50,Very High,Senior,6.6,2019
EMP00231,Priya,Kumar,Female,31,Marketing,Digital Marketer,Master,Single,828142,9,2022-04-17,2,No,Yes,Remote,Kerala,S. Reddy,31-40,High,Mid-Level,4.2,2022
EMP00232,Rohit,Gupta,Male,33,HR,HR Manager,Master,Married,773336,10,2024-05-21,5,No,No,Remote,Delhi,S. Reddy,31-40,Medium,Mid-Level,2.1,2024
EMP00233,Sneha,Reddy,Female,40,Operations,Operations Manager,Master,Divorced,914347,11,2019-01-23,3,No,No,Hybrid,Delhi,N. Gupta,31-40,High,Senior,7.5,2019
EMP00234,Aisha,Singh,Female,42,IT,QA Engineer,MBA,Married,1349131,20,2024-06-06,4,No,Yes,Office,Tamil Nadu,R. Mehta,41-50,Very High,Senior,2.1,2024
EMP00235,Suresh,Sharma,Male,39,Operations,Operations Executive,Master,Single,1080598,15,2021-09-10,2,No,No,Hybrid,Tamil Nadu,N. Gupta,31-40,High,Senior,4.8,2021
EMP00236,Vivaan,Sharma,Female,33,Sales,Sales Executive,MBA,Single,830592,10,2022-01-11,5,No,Yes,Office,Maharashtra,S. Reddy,31-40,High,Mid-Level,4.5,2022
EMP00237,Aarav,Sharma,Male,34,Sales,Sales Executive,MBA,Single,666847,4,2023-08-07,5,No,No,Hybrid,Kerala,N. Gupta,31-40,Medium,Junior,2.9,2023
EMP00238,Nikhil,Kumar,Male,24,IT,Software Engineer,Bachelor,Single,649657,0,2026-04-16,4,Yes,Yes,Hybrid,Karnataka,P. Rao,21-30,Medium,Fresher,0.2,2026
EMP00239,Aarav,Verma,Male,36,Operations,Operations Manager,Master,Single,989922,13,2024-01-18,5,No,No,Remote,Andhra Pradesh,N. Gupta,31-40,High,Senior,2.5,2024
EMP00240,Ishita,Sharma,Male,29,Marketing,Marketing Executive,Bachelor,Single,559897,3,2016-02-03,5,No,No,Remote,Andhra Pradesh,P. Rao,21-30,Medium,Junior,10.4,2016
EMP00241,Sneha,Gupta,Male,32,Sales,Sales Manager,MBA,Divorced,608126,3,2015-03-18,5,No,No,Remote,Delhi,S. Reddy,31-40,Medium,Junior,11.3,2015
EMP00242,Ishita,Verma,Female,46,Sales,Sales Executive,Master,Married,1045431,16,2019-06-16,4,Yes,Yes,Remote,Tamil Nadu,A. Sharma,41-50,High,Senior,7.1,2019
EMP00243,Arjun,Yadav,Female,45,IT,Software Engineer,Master,Single,1242222,17,2016-12-30,5,Yes,Yes,Remote,Andhra Pradesh,K. Singh,41-50,Very High,Senior,9.5,2016
EMP00244,Vivaan,Yadav,Female,32,Operations,Operations Executive,MBA,Divorced,829867,8,2018-12-02,4,Yes,Yes,Hybrid,Tamil Nadu,K. Singh,31-40,High,Mid-Level,7.6,2018
EMP00245,Aditya,Singh,Female,22,HR,HR Executive,Master,Single,473139,1,2021-01-06,3,No,Yes,Hybrid,Tamil Nadu,P. Rao,21-30,Low,Fresher,5.5,2021
EMP00246,Arjun,Gupta,Female,42,Finance,Financial Analyst,Diploma,Single,1116860,15,2018-07-29,2,No,Yes,Remote,Tamil Nadu,A. Sharma,41-50,High,Senior,7.9,2018
EMP00247,Priya,Kapoor,Female,32,Marketing,Marketing Executive,Bachelor,Divorced,653979,4,2016-06-02,2,No,No,Remote,Maharashtra,K. Singh,31-40,Medium,Junior,10.1,2016
EMP00248,Neha,Kapoor,Female,39,Marketing,Marketing Executive,Master,Divorced,868564,10,2025-10-22,2,No,No,Remote,Andhra Pradesh,R. Mehta,31-40,High,Mid-Level,0.7,2025
EMP00249,Aisha,Kumar,Male,44,Operations,Operations Executive,Master,Divorced,1114990,16,2020-05-27,3,No,Yes,Remote,Tamil Nadu,P. Rao,41-50,High,Senior,6.1,2020
EMP00250,Arjun,Naidu,Male,42,IT,Software Engineer,Bachelor,Married,1185108,14,2022-02-02,5,No,Yes,Hybrid,Andhra Pradesh,N. Gupta,41-50,High,Senior,4.4,2022
EMP00251,Neha,Yadav,Male,32,Marketing,Marketing Executive,Master,Married,559924,2,2022-08-24,3,No,No,Hybrid,Maharashtra,N. Gupta,31-40,Medium,Fresher,3.9,2022
EMP00252,Neha,Yadav,Female,39,Marketing,Digital Marketer,MBA,Divorced,849945,11,2022-08-28,2,No,No,Office,Andhra Pradesh,S. Reddy,31-40,High,Senior,3.9,2022
EMP00253,Kiran,Naidu,Male,35,Sales,Sales Executive,MBA,Single,958330,13,2023-10-24,3,No,Yes,Hybrid,Andhra Pradesh,K. Singh,31-40,High,Senior,2.7,2023
EMP00254,Varun,Nair,Female,42,Operations,Operations Executive,Diploma,Divorced,1057242,14,2016-02-02,3,Yes,No,Office,Delhi,N. Gupta,41-50,High,Senior,10.4,2016
EMP00255,Priya,Gupta,Female,30,IT,Senior Developer,MBA,Married,803714,3,2020-07-26,4,No,No,Office,Telangana,P. Rao,21-30,High,Junior,5.9,2020
EMP00256,Neha,Nair,Male,43,Marketing,Digital Marketer,Master,Divorced,1117559,17,2021-07-08,3,No,Yes,Remote,Delhi,K. Singh,41-50,High,Senior,5,2021
EMP00257,Suresh,Mishra,Male,40,Finance,Accountant,Bachelor,Single,1017963,11,2021-05-31,5,No,No,Hybrid,Telangana,R. Mehta,31-40,High,Senior,5.1,2021
EMP00258,Sneha,Verma,Male,31,Operations,Operations Executive,MBA,Married,721094,6,2016-05-23,4,Yes,No,Office,Maharashtra,K. Singh,31-40,Medium,Mid-Level,10.1,2016
EMP00259,Vivaan,Nair,Female,49,Operations,Operations Executive,Diploma,Married,1240972,20,2021-06-14,3,No,No,Remote,Karnataka,N. Gupta,41-50,Very High,Senior,5.1,2021
EMP00260,Nikhil,Rao,Male,32,HR,HR Executive,Master,Married,758073,8,2023-04-01,3,No,No,Hybrid,Telangana,K. Singh,31-40,Medium,Mid-Level,3.3,2023
EMP00261,Sai,Patel,Female,34,HR,HR Executive,Bachelor,Married,610643,5,2020-12-04,5,No,Yes,Hybrid,Delhi,S. Reddy,31-40,Medium,Junior,5.6,2020
EMP00262,Aditya,Mishra,Female,40,HR,HR Executive,Master,Single,776665,10,2023-01-12,4,No,No,Remote,Andhra Pradesh,N. Gupta,31-40,Medium,Mid-Level,3.5,2023
EMP00263,Aisha,Singh,Female,46,IT,System Admin,Master,Divorced,1267876,17,2022-06-11,2,No,Yes,Remote,Tamil Nadu,N. Gupta,41-50,Very High,Senior,4.1,2022
EMP00264,Vivaan,Kapoor,Female,29,Operations,Operations Executive,Diploma,Single,653414,3,2020-06-20,3,No,No,Hybrid,Karnataka,N. Gupta,21-30,Medium,Junior,6,2020
EMP00265,Aisha,Rao,Male,29,Operations,Operations Manager,Bachelor,Single,539146,0,2019-04-27,5,No,No,Remote,Maharashtra,R. Mehta,21-30,Medium,Fresher,7.2,2019
EMP00266,Aditya,Das,Male,30,Operations,Operations Executive,Bachelor,Married,755601,6,2024-10-05,2,No,Yes,Remote,Karnataka,R. Mehta,21-30,Medium,Mid-Level,1.7,2024
EMP00267,Suresh,Gupta,Female,24,HR,HR Executive,Diploma,Married,488018,1,2020-10-19,2,No,No,Hybrid,Andhra Pradesh,P. Rao,21-30,Low,Fresher,5.7,2020
EMP00268,Arjun,Kumar,Female,38,Operations,Operations Executive,Bachelor,Married,1093288,17,2026-04-12,2,Yes,No,Hybrid,Tamil Nadu,P. Rao,31-40,High,Senior,0.2,2026
EMP00269,Sai,Kumar,Female,38,Operations,Operations Executive,Bachelor,Divorced,1084922,15,2021-08-13,3,No,Yes,Remote,Telangana,R. Mehta,31-40,High,Senior,4.9,2021
EMP00270,Kiran,Gupta,Male,48,HR,HR Executive,Master,Single,1101653,18,2022-09-17,2,No,Yes,Office,Maharashtra,A. Sharma,41-50,High,Senior,3.8,2022
EMP00271,Priya,Reddy,Male,35,IT,Software Engineer,Diploma,Married,802128,5,2016-07-05,5,Yes,No,Hybrid,Telangana,K. Singh,31-40,High,Junior,10,2016
EMP00272,Nikhil,Patel,Female,28,Operations,Operations Executive,MBA,Married,604149,3,2021-11-09,3,No,Yes,Office,Andhra Pradesh,A. Sharma,21-30,Medium,Junior,4.7,2021
EMP00273,Pooja,Naidu,Female,47,IT,Senior Developer,MBA,Married,1356264,20,2025-10-06,4,No,Yes,Remote,Andhra Pradesh,S. Reddy,41-50,Very High,Senior,0.7,2025
EMP00274,Aditya,Nair,Male,31,Operations,Operations Executive,Bachelor,Divorced,840597,8,2016-09-18,3,No,Yes,Remote,Tamil Nadu,N. Gupta,31-40,High,Mid-Level,9.8,2016
EMP00275,Ananya,Nair,Female,42,IT,Software Engineer,Master,Married,1286233,17,2023-10-21,5,Yes,No,Remote,Maharashtra,R. Mehta,41-50,Very High,Senior,2.7,2023
EMP00276,Rahul,Joshi,Male,37,Sales,Sales Manager,Diploma,Married,1061310,16,2018-07-28,3,Yes,No,Office,Telangana,P. Rao,31-40,High,Senior,7.9,2018
EMP00277,Rohit,Naidu,Female,34,IT,Software Engineer,Bachelor,Single,930673,8,2023-02-07,2,No,No,Remote,Karnataka,R. Mehta,31-40,High,Mid-Level,3.4,2023
EMP00278,Meera,Kumar,Female,38,Operations,Operations Manager,Master,Divorced,841349,8,2016-09-29,3,No,No,Hybrid,Karnataka,A. Sharma,31-40,High,Mid-Level,9.8,2016
EMP00279,Kiran,Patel,Male,40,Sales,Sales Manager,Master,Married,1200776,19,2021-04-19,3,No,No,Remote,Delhi,R. Mehta,31-40,Very High,Senior,5.2,2021
EMP00280,Suresh,Sharma,Male,39,Operations,Operations Executive,Bachelor,Single,959855,13,2018-08-13,5,No,No,Remote,Maharashtra,S. Reddy,31-40,High,Senior,7.9,2018
EMP00281,Ishita,Joshi,Male,41,IT,Software Engineer,MBA,Single,1257328,18,2024-02-04,3,Yes,Yes,Office,Tamil Nadu,N. Gupta,41-50,Very High,Senior,2.4,2024
EMP00282,Ishita,Kapoor,Female,29,Sales,Sales Manager,Master,Divorced,698840,5,2019-01-29,3,No,No,Remote,Karnataka,P. Rao,21-30,Medium,Junior,7.4,2019
EMP00283,Suresh,Yadav,Male,34,Marketing,Marketing Executive,Bachelor,Single,745523,7,2026-04-24,3,Yes,Yes,Hybrid,Maharashtra,N. Gupta,31-40,Medium,Mid-Level,0.2,2026
EMP00284,Meera,Gupta,Female,30,HR,HR Executive,Bachelor,Divorced,507082,2,2024-09-04,2,No,No,Remote,Tamil Nadu,S. Reddy,21-30,Medium,Fresher,1.8,2024
EMP00285,Aditya,Kumar,Female,41,Sales,Sales Manager,MBA,Single,930513,11,2020-03-19,2,No,No,Office,Delhi,K. Singh,41-50,High,Senior,6.3,2020
EMP00286,Arjun,Patel,Female,37,HR,HR Executive,MBA,Married,1029155,16,2023-02-15,3,No,No,Remote,Tamil Nadu,N. Gupta,31-40,High,Senior,3.4,2023
EMP00287,Priya,Kumar,Female,36,Finance,Financial Analyst,Diploma,Divorced,1044162,12,2025-11-06,5,No,Yes,Office,Kerala,K. Singh,31-40,High,Senior,0.7,2025
EMP00288,Rahul,Gupta,Male,37,HR,HR Executive,Bachelor,Single,923143,14,2016-03-02,3,No,No,Hybrid,Maharashtra,P. Rao,31-40,High,Senior,10.3,2016
EMP00289,Ishita,Kapoor,Female,32,HR,HR Executive,Bachelor,Single,748606,8,2023-12-27,2,No,No,Remote,Tamil Nadu,P. Rao,31-40,Medium,Mid-Level,2.5,2023
